7.0927e-06,0.382,0.55851,9,4,0.01
7.9951e-06,0.394,0.57596,9,4,0.01
8.9785e-06,0.405,0.59341,9,4,0.01
1.0047e-05,0.417,0.61087,9,4,0.01
1.1204e-05,0.428,0.62832,9,4,0.01
1.2456e-05,0.44,0.64577,9,4,0.01
1.3805e-05,0.451,0.66323,9,4,0.01
1.5256e-05,0.463,0.68068,9,4,0.01
1.6814e-05,0.474,0.69813,9,4,0.01
1.8483e-05,0.485,0.71558,9,4,0.01
2.0266e-05,0.497,0.73304,9,4,0.01
2.217e-05,0.508,0.75049,9,4,0.01
2.4197e-05,0.519,0.76794,9,4,0.01
2.6352e-05,0.53,0.7854,9,4,0.01
2.864e-05,0.541,0.80285,9,4,0.01
3.1064e-05,0.553,0.8203,9,4,0.01
3.3629e-05,0.564,0.83776,9,4,0.01
3.6339e-05,0.575,0.85521,9,4,0.01
3.9197e-05,0.586,0.87266,9,4,0.01
4.2208e-05,0.597,0.89012,9,4,0.01
4.5376e-05,0.607,0.90757,9,4,0.01
4.8705e-05,0.618,0.92502,9,4,0.01
5.2197e-05,0.629,0.94248,9,4,0.01
5.5858e-05,0.64,0.95993,9,4,0.01
5.9689e-05,0.651,0.97738,9,4,0.01
6.3696e-05,0.661,0.99484,9,4,0.01
6.7881e-05,0.672,1.0123,9,4,0.01
7.2246e-05,0.682,1.0297,9,4,0.01
7.6797e-05,0.693,1.0472,9,4,0.01
8.1534e-05,0.703,1.0647,9,4,0.01
8.6461e-05,0.714,1.0821,9,4,0.01
9.158e-05,0.724,1.0996,9,4,0.01
9.6895e-05,0.734,1.117,9,4,0.01
0.00010241,0.744,1.1345,9,4,0.01
0.00010812,0.755,1.1519,9,4,0.01
0.00011403,0.765,1.1694,9,4,0.01
0.00012015,0.775,1.1868,9,4,0.01
0.00012647,0.785,1.2043,9,4,0.01
0.00013299,0.795,1.2217,9,4,0.01
0.00013973,0.805,1.2392,9,4,0.01
0.00014667,0.814,1.2566,9,4,0.01
0.00015382,0.824,1.2741,9,4,0.01
0.00016118,0.834,1.2915,9,4,0.01
0.00016875,0.844,1.309,9,4,0.01
0.00017653,0.853,1.3265,9,4,0.01
0.00018453,0.863,1.3439,9,4,0.01
0.00019273,0.872,1.3614,9,4,0.01
0.00020114,0.881,1.3788,9,4,0.01
0.00020976,0.891,1.3963,9,4,0.01
0.00021859,0.9,1.4137,9,4,0.01
0.00022763,0.909,1.4312,9,4,0.01
0.00023688,0.918,1.4486,9,4,0.01
0.00024632,0.927,1.4661,9,4,0.01
0.00025597,0.936,1.4835,9,4,0.01
0.00026582,0.945,1.501,9,4,0.01
0.00027587,0.954,1.5184,9,4,0.01
0.00028612,0.963,1.5359,9,4,0.01
0.00029656,0.971,1.5533,9,4,0.01
0.00030719,0.98,1.5708,9,4,0.01
2.322e-05,0.514,0.5236,3,2,0.001
2.6392e-05,0.53,0.54105,3,2,0.001
2.9869e-05,0.547,0.55851,3,2,0.001
3.367e-05,0.564,0.57596,3,2,0.001
3.781e-05,0.58,0.59341,3,2,0.001
4.231e-05,0.597,0.61087,3,2,0.001
4.7185e-05,0.613,0.62832,3,2,0.001
5.2454e-05,0.63,0.64577,3,2,0.001
5.8135e-05,0.646,0.66323,3,2,0.001
6.4247e-05,0.663,0.68068,3,2,0.001
7.0807e-05,0.679,0.69813,3,2,0.001
7.7835e-05,0.695,0.71558,3,2,0.001
8.5347e-05,0.711,0.73304,3,2,0.001
9.3362e-05,0.727,0.75049,3,2,0.001
0.0001019,0.744,0.76794,3,2,0.001
0.00011098,0.76,0.7854,3,2,0.001
0.00012061,0.776,0.80285,3,2,0.001
0.00013082,0.791,0.8203,3,2,0.001
0.00014162,0.807,0.83776,3,2,0.001
0.00015303,0.823,0.85521,3,2,0.001
0.00016507,0.839,0.87266,3,2,0.001
0.00017775,0.855,0.89012,3,2,0.001
0.00019109,0.87,0.90757,3,2,0.001
0.00020511,0.886,0.92502,3,2,0.001
0.00021982,0.901,0.94248,3,2,0.001
0.00023523,0.917,0.95993,3,2,0.001
0.00025137,0.932,0.97738,3,2,0.001
0.00026824,0.947,0.99484,3,2,0.001
0.00028586,0.962,1.0123,3,2,0.001
0.00030425,0.977,1.0297,3,2,0.001
0.00032341,0.992,1.0472,3,2,0.001
0.00034336,1.007,1.0647,3,2,0.001
0.00036411,1.022,1.0821,3,2,0.001
0.00038567,1.037,1.0996,3,2,0.001
0.00040805,1.052,1.117,3,2,0.001
0.00043126,1.067,1.1345,3,2,0.001
0.00045531,1.081,1.1519,3,2,0.001
0.00048021,1.096,1.1694,3,2,0.001
0.00050596,1.11,1.1868,3,2,0.001
0.00053258,1.124,1.2043,3,2,0.001
0.00056006,1.139,1.2217,3,2,0.001
0.00058842,1.153,1.2392,3,2,0.001
0.00061765,1.167,1.2566,3,2,0.001
0.00064777,1.181,1.2741,3,2,0.001
0.00067877,1.195,1.2915,3,2,0.001
0.00071066,1.208,1.309,3,2,0.001
0.00074343,1.222,1.3265,3,2,0.001
0.00077709,1.236,1.3439,3,2,0.001
0.00081163,1.249,1.3614,3,2,0.001
0.00084706,1.263,1.3788,3,2,0.001
0.00088337,1.276,1.3963,3,2,0.001
0.00092055,1.289,1.4137,3,2,0.001
0.00095861,1.302,1.4312,3,2,0.001
0.00099754,1.315,1.4486,3,2,0.001
0.0010373,1.328,1.4661,3,2,0.001
0.001078,1.341,1.4835,3,2,0.001
0.0011194,1.354,1.501,3,2,0.001
0.0011618,1.366,1.5184,3,2,0.001
0.0012049,1.379,1.5359,3,2,0.001
0.0012489,1.391,1.5533,3,2,0.001
0.0012936,1.404,1.5708,3,2,0.001
4.7179e-08,0.109,0.5236,4,3,0.001
5.3622e-08,0.113,0.54105,4,3,0.001
6.069e-08,0.116,0.55851,4,3,0.001
6.841e-08,0.12,0.57596,4,3,0.001
7.6825e-08,0.123,0.59341,4,3,0.001
8.5965e-08,0.127,0.61087,4,3,0.001
9.5871e-08,0.13,0.62832,4,3,0.001
1.0658e-07,0.134,0.64577,4,3,0.001
1.1812e-07,0.137,0.66323,4,3,0.001
1.3054e-07,0.141,0.68068,4,3,0.001
1.4387e-07,0.144,0.69813,4,3,0.001
1.5814e-07,0.148,0.71558,4,3,0.001
1.7341e-07,0.151,0.73304,4,3,0.001
1.8969e-07,0.154,0.75049,4,3,0.001
2.0705e-07,0.158,0.76794,4,3,0.001
2.2549e-07,0.161,0.7854,4,3,0.001
2.4506e-07,0.165,0.80285,4,3,0.001
2.6581e-07,0.168,0.8203,4,3,0.001
2.8775e-07,0.171,0.83776,4,3,0.001
3.1093e-07,0.175,0.85521,4,3,0.001
3.354e-07,0.178,0.87266,4,3,0.001
3.6115e-07,0.181,0.89012,4,3,0.001
3.8827e-07,0.185,0.90757,4,3,0.001
4.1675e-07,0.188,0.92502,4,3,0.001
4.4663e-07,0.191,0.94248,4,3,0.001
4.7795e-07,0.195,0.95993,4,3,0.001
5.1074e-07,0.198,0.97738,4,3,0.001
5.4502e-07,0.201,0.99484,4,3,0.001
5.8083e-07,0.204,1.0123,4,3,0.001
6.1817e-07,0.208,1.0297,4,3,0.001
6.5712e-07,0.211,1.0472,4,3,0.001
6.9765e-07,0.214,1.0647,4,3,0.001
7.3981e-07,0.217,1.0821,4,3,0.001
7.8362e-07,0.22,1.0996,4,3,0.001
8.2909e-07,0.223,1.117,4,3,0.001
8.7624e-07,0.226,1.1345,4,3,0.001
9.2511e-07,0.23,1.1519,4,3,0.001
9.757e-07,0.233,1.1694,4,3,0.001
1.028e-06,0.236,1.1868,4,3,0.001
1.0821e-06,0.239,1.2043,4,3,0.001
1.138e-06,0.242,1.2217,4,3,0.001
1.1956e-06,0.245,1.2392,4,3,0.001
1.255e-06,0.248,1.2566,4,3,0.001
1.3162e-06,0.251,1.2741,4,3,0.001
1.3792e-06,0.254,1.2915,4,3,0.001
1.4439e-06,0.257,1.309,4,3,0.001
1.5105e-06,0.259,1.3265,4,3,0.001
1.5789e-06,0.262,1.3439,4,3,0.001
1.6491e-06,0.265,1.3614,4,3,0.001
1.7211e-06,0.268,1.3788,4,3,0.001
1.7949e-06,0.271,1.3963,4,3,0.001
1.8704e-06,0.274,1.4137,4,3,0.001
1.9477e-06,0.276,1.4312,4,3,0.001
2.0269e-06,0.279,1.4486,4,3,0.001
2.1077e-06,0.282,1.4661,4,3,0.001
2.1903e-06,0.285,1.4835,4,3,0.001
2.2745e-06,0.287,1.501,4,3,0.001
2.3606e-06,0.29,1.5184,4,3,0.001
2.4482e-06,0.293,1.5359,4,3,0.001
2.5375e-06,0.295,1.5533,4,3,0.001
2.6285e-06,0.298,1.5708,4,3,0.001
5.4947e-12,0.011,0.5236,9,4,0.001
6.2515e-12,0.012,0.54105,9,4,0.001
7.0919e-12,0.012,0.55851,9,4,0.001
7.9561e-12,0.012,0.57596,9,4,0.001
8.971e-12,0.013,0.59341,9,4,0.001
1.004e-11,0.013,0.61087,9,4,0.001
1.1152e-11,0.014,0.62832,9,4,0.001
1.2454e-11,0.014,0.64577,9,4,0.001
1.3787e-11,0.014,0.66323,9,4,0.001
1.5216e-11,0.015,0.68068,9,4,0.001
1.6815e-11,0.015,0.69813,9,4,0.001
1.8447e-11,0.015,0.71558,9,4,0.001
2.0238e-11,0.016,0.73304,9,4,0.001
2.217e-11,0.016,0.75049,9,4,0.001
2.4138e-11,0.016,0.76794,9,4,0.001
2.6333e-11,0.017,0.7854,9,4,0.001
2.8636e-11,0.017,0.80285,9,4,0.001
3.0977e-11,0.017,0.8203,9,4,0.001
3.3617e-11,0.018,0.83776,9,4,0.001
3.6328e-11,0.018,0.85521,9,4,0.001
3.909e-11,0.019,0.87266,9,4,0.001
4.2201e-11,0.019,0.89012,9,4,0.001
4.5357e-11,0.019,0.90757,9,4,0.001
4.8602e-11,0.02,0.92502,9,4,0.001
5.2194e-11,0.02,0.94248,9,4,0.001
5.5831e-11,0.02,0.95993,9,4,0.001
5.9586e-11,0.021,0.97738,9,4,0.001
6.3694e-11,0.021,0.99484,9,4,0.001
6.7849e-11,0.021,1.0123,9,4,0.001
7.2136e-11,0.022,1.0297,9,4,0.001
7.6795e-11,0.022,1.0472,9,4,0.001
8.15e-11,0.022,1.0647,9,4,0.001
8.6335e-11,0.023,1.0821,9,4,0.001
9.1577e-11,0.023,1.0996,9,4,0.001
9.6865e-11,0.023,1.117,9,4,0.001
1.0225e-10,0.024,1.1345,9,4,0.001
1.0811e-10,0.024,1.1519,9,4,0.001
1.1401e-10,0.024,1.1694,9,4,0.001
1.1995e-10,0.024,1.1868,9,4,0.001
1.2644e-10,0.025,1.2043,9,4,0.001
1.3298e-10,0.025,1.2217,9,4,0.001
1.3956e-10,0.025,1.2392,9,4,0.001
1.4662e-10,0.026,1.2566,9,4,0.001
1.5382e-10,0.026,1.2741,9,4,0.001
1.6106e-10,0.026,1.2915,9,4,0.001
1.6866e-10,0.027,1.309,9,4,0.001
1.7654e-10,0.027,1.3265,9,4,0.001
1.8446e-10,0.027,1.3439,9,4,0.001
1.9255e-10,0.028,1.3614,9,4,0.001
2.0113e-10,0.028,1.3788,9,4,0.001
2.0974e-10,0.028,1.3963,9,4,0.001
2.1838e-10,0.028,1.4137,9,4,0.001
2.2757e-10,0.029,1.4312,9,4,0.001
2.3688e-10,0.029,1.4486,9,4,0.001
2.4622e-10,0.029,1.4661,9,4,0.001
2.558e-10,0.03,1.4835,9,4,0.001
2.6582e-10,0.03,1.501,9,4,0.001
2.7585e-10,0.03,1.5184,9,4,0.001
2.859e-10,0.03,1.5359,9,4,0.001
2.9647e-10,0.031,1.5533,9,4,0.001
3.072e-10,0.031,1.5708,9,4,0.001
2.386e-07,0.164,0.5236,3,2,0.0001
2.712e-07,0.169,0.54105,3,2,0.0001
3.0693e-07,0.174,0.55851,3,2,0.0001
3.4598e-07,0.179,0.57596,3,2,0.0001
3.8854e-07,0.185,0.59341,3,2,0.0001
4.3477e-07,0.19,0.61087,3,2,0.0001
4.8486e-07,0.195,0.62832,3,2,0.0001
5.39e-07,0.201,0.64577,3,2,0.0001
5.9739e-07,0.206,0.66323,3,2,0.0001
6.602e-07,0.211,0.68068,3,2,0.0001
7.2761e-07,0.216,0.69813,3,2,0.0001
7.9982e-07,0.221,0.71558,3,2,0.0001
8.7701e-07,0.226,0.73304,3,2,0.0001
9.5938e-07,0.232,0.75049,3,2,0.0001
1.0471e-06,0.237,0.76794,3,2,0.0001
1.1404e-06,0.242,0.7854,3,2,0.0001
1.2394e-06,0.247,0.80285,3,2,0.0001
1.3443e-06,0.252,0.8203,3,2,0.0001
1.4553e-06,0.257,0.83776,3,2,0.0001
1.5725e-06,0.262,0.85521,3,2,0.0001
1.6962e-06,0.267,0.87266,3,2,0.0001
1.8266e-06,0.272,0.89012,3,2,0.0001
1.9636e-06,0.277,0.90757,3,2,0.0001
2.1077e-06,0.282,0.92502,3,2,0.0001
2.2588e-06,0.287,0.94248,3,2,0.0001
2.4172e-06,0.292,0.95993,3,2,0.0001
2.583e-06,0.297,0.97738,3,2,0.0001
2.7564e-06,0.302,0.99484,3,2,0.0001
2.9375e-06,0.306,1.0123,3,2,0.0001
3.1264e-06,0.311,1.0297,3,2,0.0001
3.3233e-06,0.316,1.0472,3,2,0.0001
3.5283e-06,0.321,1.0647,3,2,0.0001
3.7415e-06,0.325,1.0821,3,2,0.0001
3.9631e-06,0.33,1.0996,3,2,0.0001
4.1931e-06,0.335,1.117,3,2,0.0001
4.4316e-06,0.34,1.1345,3,2,0.0001
4.6787e-06,0.344,1.1519,3,2,0.0001
4.9346e-06,0.349,1.1694,3,2,0.0001
5.1992e-06,0.353,1.1868,3,2,0.0001
5.4728e-06,0.358,1.2043,3,2,0.0001
5.7552e-06,0.362,1.2217,3,2,0.0001
6.0466e-06,0.367,1.2392,3,2,0.0001
6.347e-06,0.371,1.2566,3,2,0.0001
6.6565e-06,0.376,1.2741,3,2,0.0001
6.975e-06,0.38,1.2915,3,2,0.0001
7.3027e-06,0.385,1.309,3,2,0.0001
7.6395e-06,0.389,1.3265,3,2,0.0001
7.9853e-06,0.393,1.3439,3,2,0.0001
8.3403e-06,0.398,1.3614,3,2,0.0001
8.7044e-06,0.402,1.3788,3,2,0.0001
9.0775e-06,0.406,1.3963,3,2,0.0001
9.4596e-06,0.41,1.4137,3,2,0.0001
9.8507e-06,0.415,1.4312,3,2,0.0001
1.0251e-05,0.419,1.4486,3,2,0.0001
1.066e-05,0.423,1.4661,3,2,0.0001
1.1077e-05,0.427,1.4835,3,2,0.0001
1.1503e-05,0.431,1.501,3,2,0.0001
1.1938e-05,0.435,1.5184,3,2,0.0001
1.2382e-05,0.439,1.5359,3,2,0.0001
1.2833e-05,0.443,1.5533,3,2,0.0001
1.3293e-05,0.447,1.5708,3,2,0.0001
4.8333e-12,0.011,0.5236,4,3,0.0001
5.4755e-12,0.011,0.54105,4,3,0.0001
6.1991e-12,0.012,0.55851,4,3,0.0001
7.0083e-12,0.012,0.57596,4,3,0.0001
7.8395e-12,0.012,0.59341,4,3,0.0001
8.7932e-12,0.013,0.61087,4,3,0.0001
9.8195e-12,0.013,0.62832,4,3,0.0001
1.0871e-11,0.013,0.64577,4,3,0.0001
1.2091e-11,0.014,0.66323,4,3,0.0001
1.3367e-11,0.014,0.68068,4,3,0.0001
1.4671e-11,0.014,0.69813,4,3,0.0001
1.6195e-11,0.015,0.71558,4,3,0.0001
1.7754e-11,0.015,0.73304,4,3,0.0001
1.9364e-11,0.016,0.75049,4,3,0.0001
2.1207e-11,0.016,0.76794,4,3,0.0001
2.3083e-11,0.016,0.7854,4,3,0.0001
2.5035e-11,0.017,0.80285,4,3,0.0001
2.7228e-11,0.017,0.8203,4,3,0.0001
2.9456e-11,0.017,0.83776,4,3,0.0001
3.1781e-11,0.018,0.85521,4,3,0.0001
3.4357e-11,0.018,0.87266,4,3,0.0001
3.6972e-11,0.018,0.89012,4,3,0.0001
3.9696e-11,0.019,0.90757,4,3,0.0001
4.2692e-11,0.019,0.92502,4,3,0.0001
4.5726e-11,0.019,0.94248,4,3,0.0001
4.8872e-11,0.02,0.95993,4,3,0.0001
5.2319e-11,0.02,0.97738,4,3,0.0001
5.5808e-11,0.02,0.99484,4,3,0.0001
5.9391e-11,0.021,1.0123,4,3,0.0001
6.3323e-11,0.021,1.0297,4,3,0.0001
6.7297e-11,0.021,1.0472,4,3,0.0001
7.1326e-11,0.022,1.0647,4,3,0.0001
7.5775e-11,0.022,1.0821,4,3,0.0001
8.0264e-11,0.022,1.0996,4,3,0.0001
8.4794e-11,0.022,1.117,4,3,0.0001
8.9736e-11,0.023,1.1345,4,3,0.0001
9.477e-11,0.023,1.1519,4,3,0.0001
9.9844e-11,0.023,1.1694,4,3,0.0001
1.0526e-10,0.024,1.1868,4,3,0.0001
1.1086e-10,0.024,1.2043,4,3,0.0001
1.165e-10,0.024,1.2217,4,3,0.0001
1.2237e-10,0.025,1.2392,4,3,0.0001
1.2856e-10,0.025,1.2566,4,3,0.0001
1.348e-10,0.025,1.2741,4,3,0.0001
1.4108e-10,0.026,1.2915,4,3,0.0001
1.479e-10,0.026,1.309,4,3,0.0001
1.5474e-10,0.026,1.3265,4,3,0.0001
1.6162e-10,0.026,1.3439,4,3,0.0001
1.6885e-10,0.027,1.3614,4,3,0.0001
1.7632e-10,0.027,1.3788,4,3,0.0001
1.8382e-10,0.027,1.3963,4,3,0.0001
1.914e-10,0.028,1.4137,4,3,0.0001
1.9951e-10,0.028,1.4312,4,3,0.0001
2.0764e-10,0.028,1.4486,4,3,0.0001
2.1578e-10,0.028,1.4661,4,3,0.0001
2.2425e-10,0.029,1.4835,4,3,0.0001
2.3301e-10,0.029,1.501,4,3,0.0001
2.4179e-10,0.029,1.5184,4,3,0.0001
2.5058e-10,0.029,1.5359,4,3,0.0001
2.5987e-10,0.03,1.5533,4,3,0.0001
2.6928e-10,0.03,1.5708,4,3,0.0001
-0,0,0.5236,9,4,0.0001
-0,0,0.54105,9,4,0.0001
-0,0,0.55851,9,4,0.0001
-0,0,0.57596,9,4,0.0001
-0,0,0.59341,9,4,0.0001
-0,0,0.61087,9,4,0.0001
-0,0,0.62832,9,4,0.0001
-0,0,0.64577,9,4,0.0001
-0,0,0.66323,9,4,0.0001
-0,0,0.68068,9,4,0.0001
-0,0,0.69813,9,4,0.0001
-0,0,0.71558,9,4,0.0001
-0,0,0.73304,9,4,0.0001
-0,0,0.75049,9,4,0.0001
-0,0,0.76794,9,4,0.0001
-0,0,0.7854,9,4,0.0001
-0,0,0.80285,9,4,0.0001
-0,0,0.8203,9,4,0.0001
-0,0,0.83776,9,4,0.0001
-0,0,0.85521,9,4,0.0001
-0,0,0.87266,9,4,0.0001
-0,0,0.89012,9,4,0.0001
-0,0,0.90757,9,4,0.0001
-0,0,0.92502,9,4,0.0001
-0,0,0.94248,9,4,0.0001
-0,0,0.95993,9,4,0.0001
-0,0,0.97738,9,4,0.0001
-0,0,0.99484,9,4,0.0001
-0,0,1.0123,9,4,0.0001
-0,0,1.0297,9,4,0.0001
-0,0,1.0472,9,4,0.0001
-0,0,1.0647,9,4,0.0001
6.2049e-18,0.001,1.0821,9,4,0.0001
1.6113e-17,0.001,1.0996,9,4,0.0001
2.6109e-17,0.001,1.117,9,4,0.0001
3.6191e-17,0.001,1.1345,9,4,0.0001
4.6355e-17,0.001,1.1519,9,4,0.0001
5.6599e-17,0.001,1.1694,9,4,0.0001
6.6918e-17,0.001,1.1868,9,4,0.0001
7.7311e-17,0.001,1.2043,9,4,0.0001
8.7774e-17,0.001,1.2217,9,4,0.0001
9.8303e-17,0.001,1.2392,9,4,0.0001
1.089e-16,0.001,1.2566,9,4,0.0001
1.1955e-16,0.001,1.2741,9,4,0.0001
1.3026e-16,0.001,1.2915,9,4,0.0001
1.4102e-16,0.001,1.309,9,4,0.0001
1.5184e-16,0.001,1.3265,9,4,0.0001
1.627e-16,0.001,1.3439,9,4,0.0001
1.736e-16,0.001,1.3614,9,4,0.0001
1.8455e-16,0.001,1.3788,9,4,0.0001
1.9553e-16,0.001,1.3963,9,4,0.0001
2.0655e-16,0.001,1.4137,9,4,0.0001
2.176e-16,0.001,1.4312,9,4,0.0001
2.2867e-16,0.001,1.4486,9,4,0.0001
2.3977e-16,0.001,1.4661,9,4,0.0001
2.5089e-16,0.001,1.4835,9,4,0.0001
2.6202e-16,0.001,1.501,9,4,0.0001
2.7317e-16,0.001,1.5184,9,4,0.0001
2.8433e-16,0.001,1.5359,9,4,0.0001
2.955e-16,0.001,1.5533,9,4,0.0001
3.0667e-16,0.001,1.5708,9,4,0.0001
